;Sec;Wind;Rpm;Omega;Lambda;Cp;Power;Torque;LoadTorque;GenPower;;
32070;3207;2,33718913470578;80,0688763056622;8,38479270950987;3,59074686788805;0,391534541420306;9,17094918862975;1,10506313299609;1,46133652360821;8,88530459103088;;
32080;3208;2,41094619142295;79,4144628225595;8,31626269316273;3,45178852442866;0,376005567270502;9,66761747071054;1,17153551848582;1,44911645568141;8,74065659823168;;
32090;3209;2,49017845862416;78,9160017650652;8,26406397583718;3,32033519588693;0,360007627609594;10,1991915343967;1,24096341447695;1,439739735037;8,63127592967655;;
32100;3210;2,60471655652262;78,5793850429308;8,22881355684945;3,15994480363734;0,338973809985378;10,9903161582157;1,34025498601504;1,43321570052028;8,55779944386291;;
32110;3211;2,69460309466266;78,4456218154603;8,21480590510955;3,04873137351975;0,323540572624603;11,6138387513418;1,41544839804583;1,43049239761316;8,52868889372364;;
32120;3212;2,78965571266959;78,4692373254537;8,21727891541219;2,94513780640837;0,308629817322249;12,2928429915616;1,49549073940602;1,43063161605687;8,53382467184817;;
32130;3213;2,88975860357004;78,6529589630132;8,236518199367;2,8491841748059;0,294424041399555;13,0352869366764;1,57996596966352;1,4336847931756;8,57383229048984;;
32140;3214;2,99478980741118;79,0002772946726;8,27288928822879;2,76082149027745;0,281058976633368;13,8502983657908;1,66933707029498;1,43971411696808;8,64972069974051;;
32150;3215;3,10462135984991;79,5155218328084;8,32684556745124;2,67995360415004;0,268630965528935;14,7483904232829;1,76413109702123;1,44879689487843;8,7629166276987;;
32160;3216;3,21911944805785;80,2039610839489;8,39893875372085;2,60645162810856;0,257203827118969;15,7416891237964;1,8649438031782;1,46102736790868;8,91531080437352;;
32170;3217;3,33814457375153;81,0719084782706;8,48982998786738;2,54016659005594;0,246815513876232;16,8442046543757;1,97244462073841;1,47651863105658;9,10931344835492;;
32180;3218;3,46155172314977;82,1268346027672;8,60030158789313;2,48094031725572;0,237484244849029;18,0721535692947;2,08738195255625;1,495404667981;9,34792073930611;;
32190;3219;3,58919054365048;83,3774859975818;8,73126948929527;2,42861462345559;0,229213942140436;19,4443399107534;2,21058867605504;1,51784250500882;9,63479425810474;;
32200;3220;3,75125867306583;84,8390159026669;8,8843205355733;2,36375667254295;0,218944877109955;21,2045204465525;2,36801472106016;1,54401448475123;9,97553271830389;;
32210;3221;3,88688934487025;86,5621780719999;9,06476964715531;2,32709591547319;0,213138481143154;22,9631269578275;2,5111137505111;1,57502717272083;10,3848733422891;;
32220;3222;4,0262704600362;88,517190198036;9,26949802824078;2,2967594575589;0,208336019874433;24,9480052470844;2,66654818490088;1,61023791356619;10,8592565192761;;
32230;3223;4,16923220414485;90,7196433446308;9,5001383711389;2,27267813105755;0,204526729693547;27,1944922669743;2,83478691445195;1,6499303317854;11,4063717363975;;
32240;3224;4,31560040033246;93,1871048657693;9,75853032476715;2,25480255121363;0,201701447379752;29,7437223382416;3,01717128475998;1,69442102676251;12,0352881179705;;
32250;3225;4,46519672149851;95,9392365102776;10,0467328625471;2,24310894038606;0,199854557939351;32,6436323827732;3,21514740619462;1,74406454498954;12,7566714078965;;
32260;3226;4,61783890756907;98,9979178083532;10,3670372034113;2,23760028601935;0,198984922984925;35,950020011759;3,43026044356048;1,7992556591232;13,5830398097108;;
32270;3227;4,77334098755316;102,387347724124;10,7219774568333;2,23830662932004;0,199096416216509;39,7277026011521;3,66414319641496;1,86043127017372;14,5290573813215;;
32280;3228;4,93151350611957;106,134112228712;11,1143376990627;2,2452844388641;0,200198070373574;44,0517531846571;3,91849713103239;1,92807171361515;15,6118667559561;;
32290;3229;5,0921637544189;110,267201986641;11,5471538252405;2,25861498005458;0,202303817982437;49,0087688165174;4,19506373932047;2,00270118789915;16,851461093618;;
32300;3230;5,28586589858928;114,824612799901;12,0244047462525;2,2651386008095;0,203334811805825;55,0963451311936;4,52884527111708;2,08488695462447;18,273209447192;;
32310;3231;5,45088164334291;119,894022549686;12,5552720678975;2,29304492416907;0,207748236909285;61,7305622642717;4,85770877860488;2,17646107967187;19,9223201876093;;
32320;3232;5,61777983613267;125,455414677948;13,137659661221;2,32763157533655;0,213223305540912;69,3571830885868;5,21517210600394;2,27693453800337;21,8134155817781;;
32330;3233;5,78635713721935;131,546357267642;13,7755016464781;2,36905121368393;0,21978348795449;78,1220076962963;5,60155674284313;2,38699370808294;23,9829446664163;;
32340;3234;5,95640816112892;138,205315886796;14,4728261283363;2,41744725131982;0,227446751050459;88,1852026014923;6,01785220106964;2,50733894549471;26,4724629264711;;
32350;3235;6,12772572688295;145,470789424607;15,2336647008474;2,47294612987089;0,23622203574832;99,7197066642312;6,46457561332469;2,63867294459077;29,3289452042981;;
32360;3236;6,3001011104173;153,38022785064;16,061939115462;2,53564404425418;0,246104403384394;112,907963009146;6,94162684221339;2,78168146219145;32,6049553710178;;
32370;3237;6,47332429887938;161,968696994083;16,9613214570461;2,60559185134432;0,257069536988982;127,936757343353;7,44813657517643;2,9370094370548;36,3585897424071;;
32380;3238;6,64718424649704;171,267297325324;17,9350685590835;2,68277857454098;0,269067859074563;144,989850719944;7,98231843396869;3,10523259253532;40,6531068755788;;
32390;3239;6,82146913170519;181,301369426153;18,9858340809644;2,76711419466909;0,282018696932115;164,238241239664;8,54134009509912;3,28682506575236;45,5561507965084;;
32400;3240;7,02714388379441;192,10141995381;20,116812672208;2,84573083074614;0,2939064823387;187,114882973794;9,18557731962225;3,48212418012958;51,1453321063451;;
32410;3241;7,20164136730694;203,780152912984;21,3398066680095;2,94546700566743;0,308677937808429;211,525480567719;9,78657624394814;3,69366277337656;57,553086663323;;
32420;3242;7,37592625251509;216,225668224557;22,6430979200586;3,05146633513619;0,32392758381017;238,484555263049;10,3987310973436;3,91919379384795;64,7976638840817;;
32430;3243;7,54978620013275;229,419917614965;24,0247964176598;3,16316807976603;0,339411366434443;267,974192622145;11,0125861367666;4,158421547062;72,9469422094337;;
32440;3244;7,72300938859484;243,329983680299;25,481455058505;3,2798700805513;0,354849240183539;299,89290937112;11,6198680633978;4,41077387747651;82,0608680915192;;
32450;3245;7,89538477212918;257,907452334793;27,0080039316364;3,40074103864282;0,369936110737557;334,048291485437;12,2118852909191;4,67539654836093;92,1876269586785;;
32460;3246;8,06670233788321;273,088617290801;28,5977717305384;3,52483619509318;0,384355935665011;370,155593915698;12,7799499568274;4,95115543944255;103,359892737851;;
32470;3247;8,23675336179278;288,795555101638;30,2425983313548;3,65112138649983;0,397798748597488;407,844140825585;13,3158406741613;5,23665452800155;115,591490078538;;
32480;3248;8,40533066287946;304,938069963248;31,9330384520338;3,77850435195939;0,409978976663859;446,67189369779;13,8122604712836;5,53026980542924;128,874842434503;;
32490;3249;8,57222885566923;321,416412868414;33,6586464014771;3,90587126129758;0,420653011023321;486,147327309961;14,2632406157022;5,83019756363969;143,179536664443;;
32500;3250;8,76881974695936;338,150407795601;35,4110261667534;4,01760667737774;0,428685776699712;530,304279778743;14,7935341041716;6,13451382891856;158,476431689694;;
32510;3251;8,93175199741047;355,227472298444;37,199332092225;4,14445340824725;0,436195032590973;570,234267694986;15,1403337256902;6,44578042679597;174,887167520852;;
32520;3252;9,09240224570993;372,310440420262;38,9882562431998;4,26801280128187;0,441763368131767;609,239778611053;15,4358782565757;6,75734268431303;192,112349275063;;
32530;3253;9,25057476427634;389,292439230118;40,7666069130681;4,38743230493483;0,445413661407093;646,892796815222;15,6774588094492;7,06725458173938;210,037476074585;;
32540;3254;9,40607684426043;406,074863170174;42,5240581524648;4,50199928292615;0,447234475626457;682,847102803685;15,8678919279797;7,37370118058517;228,537286312338;;
32550;3255;9,558719030331;422,569689645959;44,2513922573025;4,61116124668221;0,447368361174807;716,847845705008;16,0112176995346;7,67505674756757;247,480815170228;;
32560;3256;9,70831535149705;438,701061888662;45,9406655257153;4,71452814765951;0,445997013443672;748,7316722857;16,1123100087585;7,96991514996172;266,736362371169;;
32570;3257;9,85468354768472;454,406043272753;47,5852872500118;4,81186615819792;0,443325761460588;778,419392161415;16,1764877136477;8,25710508399968;286,175895179512;;
32580;3258;9,99764529179331;469,634615747091;49,1800195523815;4,90308461104715;0,439569040260213;805,903234611757;16,2091620770112;8,53569133673063;305,678612616913;;
32590;3259;10,1370264069593;484,349049707744;50,7209113981325;4,98821808835779;0,434938035160985;831,231037698057;16,2155445651881;8,80496432337062;325,133528243775;;
32600;3260;10,3046204851643;498,562266581921;52,2093159158922;5,0516873455871;0,430762230892575;864,761311516258;16,3977491713007;9,06442072657738;344,495588657353;;
32610;3261;10,436335468526;512,534256180972;53,6724591737073;5,12875346889335;0,424843756068813;886,004568971724;16,3419859146395;9,32033332384217;364,074823853822;;
32620;3262;10,5639742890266;525,893889832591;55,0714766697965;5,19982821539069;0,418545214150267;905,288526916246;16,2791198623956;9,56506491269089;383,302015400857;;
32630;3263;10,6873814384249;538,642154423939;56,4064717507362;5,26529935437459;0,412016684249695;922,765527431582;16,2063637227865;9,79864373125369;402,110607692625;;
32640;3264;10,8064065641186;550,785858305492;57,6781573852866;5,32557105399094;0,405380554047261;938,576010410062;16,1263031950348;10,0211849172253;420,44618378303;;
32650;3265;10,9209046523265;562,335829228659;58,8876674528679;5,38105789759842;0,398732897351042;952,841236806117;16,0408218957519;10,2328797393495;438,264570825206;;
32660;3266;11,0307362047653;573,305486699087;60,0364072407568;5,43217132232591;0,39214655705398;965,660644453061;15,9511965356992;10,4339691209674;455,530068607993;;
32670;3267;11,1357674086064;583,709664932672;61,1259301843332;5,47930937834154;0,385674632534698;977,111574437587;15,8582005687371;10,6247217189495;472,213742129054;;
32680;3268;11,2358702995069;593,56368304415;62,1578404974626;5,52284946170325;0,379353993654858;987,250680699185;15,7622069557801;10,8054165305885;488,291871591237;;
32690;3269;11,3309229175138;602,882644247677;63,1337197849556;5,56314358603987;0,373208571858259;996,116410386445;15,6632837288807;10,9763297181059;503,744614439531;;
32700;3270;11,4531513855555;611,729660620087;64,0601771277204;5,58470074023897;0,369803100090353;1019,31444918898;15,8048965807633;11,1377251695473;518,637517423251;;
32710;3271;11,5377623309279;620,443906218745;64,9727307482504;5,6233977560549;0,363482707877333;1024,26221051017;15,6569482826372;11,2977505571931;533,51901152391;;
32720;3272;11,6169945981291;628,585034537085;65,825267670465;5,6589507835261;0,357439631243414;1028,1268357581;15,5182195797449;11,4472533352323;547,611962925405;;
32730;3273;11,6907516548463;636,176334485567;66,620226703245;5,6917448100252;0,351663528814944;1030,90171964541;15,3800079770958;11,5866915314921;560,918639356372;;
32740;3274;11,7589436394672;643,238331241875;67,3597572380663;5,72210658735062;0,346141902542244;1032,57530023307;15,2412821435856;11,7164445626302;573,440927454905;;
32750;3275;11,8214874705628;649,788760984421;68,0457166030983;5,75032094102026;0,340860020125211;1033,13023972797;15,101055543237;11,8368406384853;585,179688721676;;
32760;3276;11,878306948109;655,842799315788;68,6796939836495;5,7766349808396;0,335802263111053;1032,54711910461;14,9584204116832;11,9481608181884;596,134645256549;;
32770;3277;11,9293328463249;661,413332604927;69,2630388370548;5,80126236453844;0,330953037689584;1030,80726272143;14,8125681067226;12,0506439016323;606,304432226925;;
32780;3278;11,9745029980133;666,511247718358;69,7968912332545;5,82438742135503;0,326297355757511;1027,89481417094;14,6627992131531;12,1444916949934;615,686765648371;;
32790;3279;12,0137623703023;671,145722542444;70,2822122782141;5,84616901249739;0,321821174672434;1023,79819019153;14,5085262237546;12,2298743179081;624,278683916772;;
32800;3280;12,0797737334317;675,378561937953;70,7254741615019;5,85085760768146;0,320846076893957;1037,61385363602;14,6195543423213;12,3069353241203;632,178024404713;;
32810;3281;12,1070753120785;679,568581870561;71,1642520013396;5,87441960937886;0,315883551667216;1028,50728859838;14,3997370784358;12,3844236126635;640,046367623881;;
32820;3282;12,128344445212;683,217377289349;71,5463529453963;5,89609783251616;0,311225742725746;1018,69156190255;14,1920894963488;12,4519621924471;646,937998645335;;
32830;3283;12,1435552196698;686,349484386246;71,8743464175566;5,91617755608111;0,306832397776818;1008,09485761729;13,9861446880916;12,5100383613308;652,883174367986;;
32840;3284;12,1526891034661;688,985342627717;72,1503728336389;5,93488329943709;0,302671083557724;996,668480690662;13,7803619084089;12,5590318322709;657,907471825131;;
32850;3285;12,1557349683707;691,141900256279;72,3762070093624;5,95240033046589;0,29871403072654;984,37804590987;13,5735114687366;12,599257284939;662,032482242326;;
32860;3286;12,1526891034661;692,833308218466;72,5533308283107;5,96888173677965;0,294937616051286;971,202872217226;13,3646336407197;12,6309772160788;665,276786183536;;
32870;3287;12,1435552196698;694,071510172459;72,6829950273823;5,98445434813592;0,291321814926935;957,134988571815;13,1529997007259;12,6544128801307;667,656819272235;;
32880;3288;12,128344445212;694,866738105735;72,766271097748;5,99922365136685;0,287849669761623;942,177941691009;12,9380763581054;12,6697534899917;669,187622669009;;
32890;3289;12,1070753120785;695,227924388251;72,8040944349566;6,01327783850018;0,284506799451845;926,345532547042;12,7194941279752;12,6771638739817;669,883480432012;;
32900;3290;12,1128430430387;695,219023577406;72,80316234427;6,01023763247792;0,285233145535756;930,038420530851;12,7769313032297;12,6767907900633;669,866327875934;;
32910;3291;12,0795422816467;695,207653884402;72,8019717128611;6,02720807083666;0,28115594424777;909,203992684234;12,489372897521;12,6776352536865;669,844417910974;;
32920;3292;12,0402829093576;694,677897653425;72,7464957727923;6,04271004955444;0,277383054808101;888,285618823428;12,2180942872208;12,6689329389384;668,823948557164;;
32930;3293;11,9951127576693;693,659648563148;72,6398649826207;6,0570097960697;0,273861610529599;867,175085381858;11,9517988477098;12,6512722236456;666,864680073649;;
32940;3294;11,9440868594534;692,177791811456;72,4846853140477;6,07030913256057;0,270550996552927;845,805736617466;11,6886564193059;12,6251152439299;664,018493494939;;
32950;3295;11,8872673819072;690,253168467319;72,2831392386056;6,08276972437266;0,267418034320196;824,137006781034;11,4272900872461;12,5908484631195;660,330976304828;;
32960;3296;11,8247235508116;687,903516878689;72,0370843116571;6,09452158179703;0,26443561131179;802,149946460188;11,166688203517;12,5488002229819;655,843037587479;;
32970;3297;11,7565315661907;685,144223791806;71,7481318294219;6,10566982985886;0,261581512736572;779,843253276006;10,9061314638334;12,4992547572795;650,592203165237;;
32980;3298;11,6827745094735;681,988919718356;71,4177091756763;6,11630007432062;0,258837444976939;757,229834914157;10,645133185756;12,4424633065038;644,61363915976;;
32990;3299;11,6035422422723;678,449948050699;71,0471089473822;6,12648263970067;0,256188230987517;734,333882437252;10,3833908530268;12,3786528807675;637,940948836093;;
33000;3300;11,5523492411444;674,593427070291;70,6432550344442;6,11852525561126;0,258260247485526;730,518336173198;10,3942193004478;12,30803312968;630,709051196885;;
33010;3301;11,4624627030044;670,781718433928;70,2440938589714;6,1321485735366;0,254705329287492;703,776025166494;10,0704409866372;12,2394582182193;623,60169716122;;
33020;3302;11,3674100849975;666,51454000673;69,7972360008698;6,14453328711518;0,25144206542637;677,61833389651;9,76604757747895;12,1624766317512;615,69284813653;;
33030;3303;11,267307194097;661,825407609537;69,3061912285188;6,1559352972285;0,248411116986246;651,919636452973;9,46984889235172;12,0777426504388;607,060149471156;;
33040;3304;11,1622759902558;656,742621628603;68,7739231512919;6,166546237049;0,24556749065223;626,601991606686;9,17998890904558;11,9857810083007;597,771571785649;;
33050;3305;11,0524444378171;651,290342823309;68,2029618778712;6,17651859060224;0,24287478518855;601,616972609613;8,89510312656134;11,8870388786757;587,887370122476;;
33060;3306;10,9379463496093;645,489590282931;67,5955085220309;6,18597443170332;0,240303428039792;576,93908606174;8,61421111982434;11,7819045316514;577,461904195186;;
33070;3307;10,8189212239155;639,359016960239;66,953516416322;6,19501225382798;0,237829235633894;552,560384537162;8,33663117190758;11,6707218399966;566,545040143947;;
33080;3308;10,6955140745172;632,915509657986;66,2787539425069;6,20371229534996;0,235432251140107;528,486107533103;8,0619128841788;11,5538015065073;555,183217393776;;
33090;3309;10,5678752540165;626,174651197863;65,5728529297774;6,21214068472939;0,233095813759434;504,731184000346;7,78978423418373;11,4314297161971;543,420250051441;;
33100;3310;10,4699166701075;619,201639230016;64,8426408597574;6,20029742191869;0,23637488338085;497,729787345732;7,77293213196414;11,3038747742349;531,384702396046;;
33110;3311;10,3342859983031;612,337924964449;64,1238744177958;6,21251877844312;0,232990672206792;471,783331538046;7,45201022429738;11,1794330825849;519,669429297528;;
33120;3312;10,1949048831372;605,125486976639;63,3685897148219;6,2237177837342;0,229863551983187;446,871108868071;7,15163413872622;11,048534072624;507,499645483889;;
33130;3313;10,0519431390286;597,597841276123;62,5802965389752;6,23413080090434;0,226933552032889;422,874415090283;6,86163690746999;10,9118282909141;494,951782787692;;
33140;3314;9,90557494284087;589,783913615674;61,7620239878549;6,24393558657892;0,224154975680248;399,714660406928;6,58043177693893;10,7698509310165;482,092859348988;;
33150;3315;9,75597862167482;581,708958179439;60,9164166733113;6,25327531534856;0,221490378839475;377,337541332277;6,30685345422564;10,6230684484426;468,98219685553;;
33160;3316;9,60333643560426;573,395412992411;60,045824299712;6,26226623349708;0,218908855531191;355,70698335638;6,04006238676661;10,4718945663324;455,672984886482;;
33170;3317;9,44783435562023;564,863559693332;59,1523707551958;6,27100362847268;0,216384652510488;334,800343582286;5,77946975234833;10,3167026248778;442,213472864003;;
33180;3318;9,28966183705389;556,13203061184;58,2380072126642;6,27956647687053;0,213896059180564;314,604643076296;5,52467888659399;10,1578350760104;428,647871153291;;
33190;3319;9,12901158875443;547,218197007206;57,3045527860454;6,28802105764633;0,211424523837919;295,113628418844;5,27543965316492;9,99561075578989;415,01702661425;;
33200;3320;9,00016391043751;538,182719000224;56,3583597880237;6,27257853324725;0,215928044205011;288,817122731276;5,25288294445541;9,83033043035372;401,424938859729;;
33210;3321;8,83514816568388;529,331918042977;55,431506124481;6,2851146328109;0,212275777527587;268,599117143306;4,97075452845854;9,66938004396907;388,330066620886;;
33220;3322;8,66824997289411;520,269186200719;54,4824591116427;6,29687762904791;0,208820102243968;249,533704614161;4,70857966816253;9,50447801131436;375,146641353417;;
33230;3323;8,49967267180751;511,024819500064;53,5143913418418;6,30807469229266;0,205504876696934;231,521519932185;4,45778320858425;9,33621013418898;361,933547771923;;
33240;3324;8,32962164789794;501,625576486303;52,5301049632515;6,31886305758604;0,202286810663161;214,489492676753;4,21718163676962;9,16507046690243;348,741954028403;;
33250;3325;8,15830408214384;492,095301903261;51,532096991484;6,32937176245807;0,199129628093306;198,380133386356;3,98588679347124;8,99149865562246;335,616489547779;;
33260;3326;7,98592869860949;482,455537181843;50,5226232397983;6,3397073588384;0,196002727254657;183,147514314447;3,76323864648491;8,81589135732738;322,596345566886;;
33270;3327;7,81270551014741;472,725993050984;49,5037478108008;6,34995836593088;0,1928801052024;168,754136495395;3,54875249688487;8,63861108255707;309,716126150689;;
33280;3328;7,63884556252974;462,924914163998;48,4773812800253;6,36019871897638;0,189739506446924;155,168508430601;3,34207759178179;8,45999302012788;297,006505719103;;
33290;3329;7,46456067732167;453,069359275989;47,4453100360417;6,37049041467952;0,186561760455033;142,363290880059;3,14296470872154;8,28035028346286;284,494737442575;;
33300;3330;7,32446555613435;443,212079154945;46,4130581260861;6,35091505937101;0,192587597011182;138,841330534101;3,13455936097081;8,09997792357202;272,250088064007;;
33310;3331;7,14996807262189;433,613403087985;45,407887168023;6,36545101582218;0,188120447979652;126,156880407592;2,91746989549518;7,9251022252555;260,585501479656;;
33320;3332;6,97568318741374;423,947948645964;44,3957231952182;6,3794592778359;0,183774943918454;114,448254324404;2,7184203627441;7,74893838351161;249,097821431775;;
33330;3333;6,80182323979608;414,240466166944;43,3791580568858;6,3931019252694;0,179504552101864;103,636830085329;2,53057834654857;7,57196433991838;237,820833332336;;
33340;3334;6,62860005133406;404,513186192965;42,3605197298308;6,40649795402044;0,175274508383365;93,6584216496319;2,35311730234868;7,3945899727364;226,7828554546;;
33350;3335;6,45622466779971;394,786159836781;41,3419079615678;6,41974224858991;0,171056418942342;84,4574393135081;2,18538308806303;7,21718464227754;216,007430585042;;
33360;3336;6,28490710204554;385,077631042361;40,3252332533483;6,43290884524201;0,166827572529536;75,9848565846822;2,02685503764865;7,0400841463281;205,514011151913;;
33370;3337;6,11485607813597;375,40432796942;39,3122473738757;6,44605331656833;0,162570461849782;68,1966416390135;1,87711509069168;6,86359616592954;195,31851034341;;
33380;3338;5,94627877704937;365,781690386579;38,30456717186;6,45921442012179;0,158272495426203;61,0525598234911;1,73582334599958;6,68800451650488;185,433748721954;;
33390;3339;5,7793805842596;356,224046507544;37,3036930942584;6,47241512325968;0,153925884077253;54,5152703196336;1,60269872695352;6,51357245500395;175,869819667853;;
33400;3340;5,6490745127293;346,773562268843;36,3140407474027;6,44581315780884;0,162648559577433;53,7953528744405;1,62156533121637;6,34054524226168;166,662085704788;;
33410;3341;5,48614226227806;337,63887061001;35,3574581205626;6,46278174652551;0,157101406898766;47,5930896602817;1,48144167610334;6,17387944277313;157,997323758888;;
33420;3342;5,3254920139786;328,565569418516;34,4073042881146;6,47916402053772;0,151689829565318;42,0337663777778;1,35642361700066;6,00828191356839;149,619760741009;;
33430;3343;5,16731949541219;319,571346793476;33,4654315433761;6,49501863882105;0,146399967229159;37,0594998109381;1,24127127504717;5,84409552903707;141,540432654389;;
33440;3344;5,01181741542817;310,672118221675;32,5335065521443;6,5103580946904;0,141232656209922;32,6199641418144;1,13538142691507;5,68161377482995;133,767130209782;;
33450;3345;4,85917522935766;301,8821766573;31,6130260690083;6,52516461764011;0,136198763827235;28,6697217057198;1,03823734035137;5,52110012518527;126,304783379638;;
33460;3346;4,70957890819161;293,214397044529;30,7053383549038;6,53939052037904;0,131319527291758;25,1673896850418;0,949389874906028;5,36279185518329;119,155867890078;;
33470;3347;4,56321071200388;284,680400671618;29,8116603882316;6,55295797330533;0,126627034264557;22,0749960640498;0,868442435973694;5,20690310375136;112,320748706164;;
33480;3348;4,42024896789523;276,290687554778;28,9330917280645;6,56575831159472;0,122164808804007;19,3574855316398;0,795039059852144;5,05362734010461;105,797973041269;;
33490;3349;4,28086785272929;268,054743492234;28,0706257248209;6,57765097916793;0,117988455537007;16,9823430983461;0,72885504373501;4,90313935729664;99,5845228219413;;
33500;3350;4,18024359214348;260,002812458935;27,2274295199966;6,53328877896836;0,133417453191716;17,8805158951828;0,778016105600629;4,75559689305362;93,6916623175901;;
33510;3351;4,04852860878197;252,292858366833;26,4200450549602;6,54603648151051;0,129025701881449;15,7083473981983;0,710589863822459;4,61473985539411;88,2175042842962;;
33520;3352;3,92088978828126;244,732482033522;25,6283243354299;6,55677032615548;0,125301600719316;13,8571256007083;0,654615999819633;4,47657841267014;83,0095543775273;;
33530;3353;3,79748263888297;237,331762410539;24,853322826691;6,56528444136876;0,122330608207468;12,2909416130383;0,606176854349277;4,34131134943104;78,0650390849797;;
33540;3354;3,67845751318924;230,099537659205;24,0959660587875;6,57131265093786;0,120217953415642;10,9781508081027;0,564801654586999;4,20910214066094;73,3797697984277;;
33550;3355;3,5639594249813;223,043467170991;23,3570561212794;6,57454452238062;0,119082192629389;9,89025991920529;0,530064495595931;4,08009252382784;68,9483484690996;;
33560;3356;3,45412787254266;216,170151125879;22,6372841833643;6,57462692592074;0,119053205522527;9,001584369988;0,501577091549191;3,95440471351719;64,7643938610874;;
33570;3357;3,34909666870151;209,485233429152;21,9372412733924;6,57116645270339;0,120269279736942;8,28896659265356;0,478983167498292;3,8321433058605;60,8207376411015;;
33580;3358;3,24899377780103;202,993491518162;21,257427683409;6,56373298411922;0,122873110803207;7,73154204289694;0,461954190960237;3,71339693776023;57,1095949624791;;
33590;3359;3,15394115979409;196,698915869478;20,5982612951228;6,55186470376333;0,127006572206609;7,31054214113665;0,450186188197982;3,5982397536454;53,6227132995838;;
33600;3360;3,09934710757602;190,620864849488;19,9617693118222;6,46065946468082;0,157798428317157;8,61937854573911;0,523814277480282;3,48673272215575;50,3600003135445;;
33610;3361;3,01473616220356;184,875303167334;19,3600955288575;6,44175360668333;0,16396690558138;8,24264814222113;0,512513430495316;3,38162160552114;47,3699199996891;;
33620;3362;2,93550389500242;179,317467791577;18,778080397767;6,41665428336728;0,17204308457197;7,98450197745961;0,50910437413701;3,27991728729375;44,56460358651;;
33630;3363;2,86174683828524;173,951074520988;18,2161130360692;6,38493058717286;0,182066870331189;7,82865566256734;0,510736493999679;3,18169819678015;41,9371665615905;;
33640;3364;2,79355485366429;168,779114035157;17,6745066269831;6,3461550460886;0,194041136252118;7,76118523886671;0,517099673003505;3,08702020309219;39,4804649486013;;
33650;3365;2,73101102256868;163,803889553479;17,1535023630679;6,29993556135094;0,207917210107845;7,77004309375837;0,527917493115495;2,99592647042451;37,1871823010638;;
33660;3366;2,67419154502244;159,027103239403;16,6532784944545;6,24593354228304;0,223586427009394;7,84486725857577;0,542944429018025;2,90844904965622;35,0499295317592;;
33670;3367;2,62316564680665;154,449934730006;16,1739585524425;6,18388260271183;0,240873786407882;7,976811281186;0,561963427125592;2,82461032442329;33,0613292859696;;
33680;3368;2,57799549511825;150,07311271915;15,7156188456712;6,11360698647201;0,259534720069256;8,15839177864183;0,584783760259662;2,74442432905221;31,2140868113534;;
33690;3369;2,5387361228292;145,896980302073;15,278295302988;6,0350387253855;0,279255904923566;8,38335162103722;0,6112390827156;2,6678979515847;29,5010490251206;;
33700;3370;2,54100317162946;141,933929234675;14,8632855859728;5,86497176925119;0,317885905286923;9,56862474393274;0,703058610223013;2,59503203229559;27,9201215339228;;
33710;3371;2,51370159298265;138,272387691669;14,4798498709747;5,77534355323696;0,336053459518233;9,79291897327542;0,730758844078316;2,52791888365857;26,498163626912;;
33720;3372;2,49243245984913;134,800053974968;14,1162279522452;5,67792147700319;0,354121987598113;10,0597159589943;0,764133331837362;2,46424776096629;25,1840159130681;;
33730;3373;2,47722168539139;131,517530830376;13,7724829491743;5,57320119816609;0,371629975426483;10,364968474051;0,801128332606555;2,40403720655254;23,9724348033466;;
33740;3374;2,46808780159503;128,425183165221;13,4486530747661;5,46179446404173;0,388124218583367;10,7057029590402;0,841628025352479;2,34729432272223;22,8583690693854;;
33750;3375;2,4650419366905;125,523152834645;13,1447531840559;5,34443358580354;0,403178972388952;11,0798387378959;0,885540380195566;2,29402204250448;21,8369777289041;;
33760;3376;2,46808780159502;122,811412815845;12,8607804472221;5,22195658942445;0,416417218569148;11,4861140727126;0,93279604724873;2,24422012519076;20,9036587948508;;
33770;3377;2,47722168539138;120,289817820699;12,5967196497291;5,09528776286201;0,427529200517943;11,9240292175551;0,983347822059572;2,19788608457969;20,0540728009945;;
33780;3378;2,49243245984912;117,958152556959;12,3525482462266;4,96541469270545;0,436286575470158;12,393805467208;1,03717069529538;2,15501607204801;19,2841622606681;;
33790;3379;2,51370159298264;115,816178810492;12,12824129099;4,83336313807998;0,442551005507125;12,8963592420261;1,09426247380054;2,11560573595374;18,590168094149;;
33800;3380;2,57683547179248;113,873811528993;11,9248370748633;4,63481277518501;0,447185145429103;14,0381561472611;1,20529035447799;2,07965107757828;17,9718410010293;;
33810;3381;2,61013623318449;112,204882002086;11,750067192038;4,50799095879028;0,447282956642515;14,5926614133004;1,26569624847467;2,04888603190714;17,4489122913059;;
33820;3382;2,64939560547355;110,718799123055;11,5944449644666;4,38171549572691;0,445279024153304;15,1927118703054;1,33138756085394;2,02144801392826;16,9897733911174;;
33830;3383;2,69456575716194;109,416506099534;11,4580691646167;4,25692404101553;0,441336658944485;15,8415981209857;1,40089145707005;1,99735967303046;16,5924507926581;;
33840;3384;2,74559165537775;108,29914467366;11,3410593554395;4,13447494929696;0,43566875486456;16,5434804521913;1,47432875925302;1,97664146258813;16,2552969007821;;
33850;3385;2,80241113292396;107,368086328088;11,2435591582558;4,0151471520044;0,428522940561074;17,3034321633145;1,55185892987182;1,9593178991379;15,9770015746708;;
